raw_data,timestamp
"{\"event_time\": \"2022-04-27 11:15:02.320\", \"user_id\": 395, \"video_id\": 1077145, \"watch_time\": 44.66, \"duration\": 148.0, \"watch_ratio\": 0.3018, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.718+07:00
"{\"event_time\": \"2022-05-04 10:46:50.622\", \"user_id\": 216, \"video_id\": 3713209, \"watch_time\": 25.533, \"duration\": 78.386, \"watch_ratio\": 0.3257, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.740+07:00
"{\"event_time\": \"2022-04-30 08:17:25.490\", \"user_id\": 66, \"video_id\": 1555499, \"watch_time\": 1.297, \"duration\": 295.85, \"watch_ratio\": 0.0044, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.750+07:00
"{\"event_time\": \"2022-05-02 14:00:14.412\", \"user_id\": 540, \"video_id\": 3529618, \"watch_time\": 0.0, \"duration\": 11.866, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.782+07:00
"{\"event_time\": \"2022-05-04 04:01:51.241\", \"user_id\": 47, \"video_id\": 3455356, \"watch_time\": 2.634, \"duration\": 35.666, \"watch_ratio\": 0.0739, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.793+07:00
"{\"event_time\": \"2022-04-30 01:55:54.444\", \"user_id\": 27, \"video_id\": 606938, \"watch_time\": 9.994, \"duration\": 151.516, \"watch_ratio\": 0.066, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.803+07:00
"{\"event_time\": \"2022-04-29 09:41:35.086\", \"user_id\": 976, \"video_id\": 503094, \"watch_time\": 1.533, \"duration\": 190.791, \"watch_ratio\": 0.008, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.814+07:00
"{\"event_time\": \"2022-04-30 12:15:42.288\", \"user_id\": 347, \"video_id\": 1590566, \"watch_time\": 4.267, \"duration\": 340.166, \"watch_ratio\": 0.0125, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.846+07:00
"{\"event_time\": \"2022-05-04 14:45:59.848\", \"user_id\": 734, \"video_id\": 353655, \"watch_time\": 2.089, \"duration\": 35.375, \"watch_ratio\": 0.0591, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.867+07:00
"{\"event_time\": \"2022-05-08 04:20:07.303\", \"user_id\": 71, \"video_id\": 323087, \"watch_time\": 4.947, \"duration\": 181.233, \"watch_ratio\": 0.0273, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.923+07:00
"{\"event_time\": \"2022-05-08 10:43:56.733\", \"user_id\": 893, \"video_id\": 3742720, \"watch_time\": 0.594, \"duration\": 7.9, \"watch_ratio\": 0.0752, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.957+07:00
"{\"event_time\": \"2022-04-23 01:37:34.631\", \"user_id\": 862, \"video_id\": 3727179, \"watch_time\": 8.149, \"duration\": 9.175, \"watch_ratio\": 0.8882, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.990+07:00
"{\"event_time\": \"2022-04-30 07:57:41.796\", \"user_id\": 472, \"video_id\": 4069534, \"watch_time\": 12.321, \"duration\": 11.52, \"watch_ratio\": 1.0, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.001+07:00
"{\"event_time\": \"2022-04-24 22:34:42.761\", \"user_id\": 605, \"video_id\": 3732842, \"watch_time\": 1.2, \"duration\": 108.05, \"watch_ratio\": 0.0111, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.026+07:00
"{\"event_time\": \"2022-05-06 09:03:28.415\", \"user_id\": 75, \"video_id\": 3751326, \"watch_time\": 0.0, \"duration\": 28.0, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.058+07:00
"{\"event_time\": \"2022-05-05 16:26:01.985\", \"user_id\": 553, \"video_id\": 923976, \"watch_time\": 0.0, \"duration\": 104.133, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.073+07:00
"{\"event_time\": \"2022-04-24 01:26:59.518\", \"user_id\": 109, \"video_id\": 1680138, \"watch_time\": 1.088, \"duration\": 0.0, \"watch_ratio\": null, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.106+07:00
"{\"event_time\": \"2022-04-22 03:15:06.155\", \"user_id\": 970, \"video_id\": 294810, \"watch_time\": 0.0, \"duration\": 44.533, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.127+07:00
"{\"event_time\": \"2022-04-24 03:17:41.196\", \"user_id\": 462, \"video_id\": 48876, \"watch_time\": 7.953, \"duration\": 0.0, \"watch_ratio\": null, \"is_click\": 1, \"is_like\": 1, \"is_share\": 0}",2026-05-03T11:45:05.160+07:00
"{\"event_time\": \"2022-05-05 08:16:32.897\", \"user_id\": 797, \"video_id\": 1727799, \"watch_time\": 1.971, \"duration\": 27.694, \"watch_ratio\": 0.0712, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.227+07:00
"{\"event_time\": \"2022-04-30 13:52:07.645\", \"user_id\": 261, \"video_id\": 2116999, \"watch_time\": 0.0, \"duration\": 12.466, \"watch_ratio\": 0.0, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.273+07:00
"{\"event_time\": \"2022-04-23 15:47:23.259\", \"user_id\": 36, \"video_id\": 1516221, \"watch_time\": 0.0, \"duration\": 11.5, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.295+07:00
"{\"event_time\": \"2022-05-07 08:07:56.120\", \"user_id\": 476, \"video_id\": 2463680, \"watch_time\": 2.012, \"duration\": 276.96, \"watch_ratio\": 0.0073, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.306+07:00
"{\"event_time\": \"2022-05-01 09:24:03.951\", \"user_id\": 516, \"video_id\": 3182652, \"watch_time\": 135.855, \"duration\": 138.5, \"watch_ratio\": 0.9809, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.327+07:00
"{\"event_time\": \"2022-05-08 05:46:33.884\", \"user_id\": 963, \"video_id\": 2283768, \"watch_time\": 11.956, \"duration\": 38.733, \"watch_ratio\": 0.3087, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.359+07:00
"{\"event_time\": \"2022-04-30 15:07:19.951\", \"user_id\": 942, \"video_id\": 4123778, \"watch_time\": 4.047, \"duration\": 72.333, \"watch_ratio\": 0.0559, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.422+07:00
"{\"event_time\": \"2022-04-22 11:46:24.786\", \"user_id\": 140, \"video_id\": 2114711, \"watch_time\": 0.0, \"duration\": 6.05, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.464+07:00
"{\"event_time\": \"2022-04-23 07:34:33.744\", \"user_id\": 909, \"video_id\": 1693966, \"watch_time\": 0.609, \"duration\": 11.2, \"watch_ratio\": 0.0544, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.475+07:00
"{\"event_time\": \"2022-04-23 08:04:15.577\", \"user_id\": 718, \"video_id\": 1304344, \"watch_time\": 13.711, \"duration\": 12.833, \"watch_ratio\": 1.0, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.528+07:00
"{\"event_time\": \"2022-05-03 17:04:35.932\", \"user_id\": 975, \"video_id\": 538114, \"watch_time\": 7.096, \"duration\": 0.0, \"watch_ratio\": null, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.538+07:00
"{\"event_time\": \"2022-05-05 13:19:21.647\", \"user_id\": 324, \"video_id\": 3666923, \"watch_time\": 41.963, \"duration\": 113.533, \"watch_ratio\": 0.3696, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.632+07:00
"{\"event_time\": \"2022-05-03 00:28:08.219\", \"user_id\": 179, \"video_id\": 3231110, \"watch_time\": 12.447, \"duration\": 11.48, \"watch_ratio\": 1.0, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.652+07:00
"{\"event_time\": \"2022-05-04 15:12:14.423\", \"user_id\": 68, \"video_id\": 2655009, \"watch_time\": 2.682, \"duration\": 84.76, \"watch_ratio\": 0.0316, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.673+07:00
"{\"event_time\": \"2022-04-24 13:14:24.917\", \"user_id\": 310, \"video_id\": 213979, \"watch_time\": 1.67, \"duration\": 141.954, \"watch_ratio\": 0.0118, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.683+07:00
"{\"event_time\": \"2022-05-05 10:44:04.283\", \"user_id\": 358, \"video_id\": 1441443, \"watch_time\": 10.787, \"duration\": 8.933, \"watch_ratio\": 1.0, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.714+07:00
"{\"event_time\": \"2022-05-08 04:31:58.099\", \"user_id\": 937, \"video_id\": 1700883, \"watch_time\": 11.045, \"duration\": 44.86, \"watch_ratio\": 0.2462, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.724+07:00
"{\"event_time\": \"2022-05-08 04:42:33.005\", \"user_id\": 732, \"video_id\": 2909866, \"watch_time\": 1.705, \"duration\": 14.766, \"watch_ratio\": 0.1155, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.745+07:00
"{\"event_time\": \"2022-04-28 15:31:35.100\", \"user_id\": 893, \"video_id\": 3339322, \"watch_time\": 7.294, \"duration\": 9.092, \"watch_ratio\": 0.8022, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.808+07:00
"{\"event_time\": \"2022-04-22 14:38:49.601\", \"user_id\": 851, \"video_id\": 1800605, \"watch_time\": 1.6, \"duration\": 29.333, \"watch_ratio\": 0.0545, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.819+07:00
"{\"event_time\": \"2022-05-07 03:44:39.978\", \"user_id\": 605, \"video_id\": 2366843, \"watch_time\": 15.761, \"duration\": 65.0, \"watch_ratio\": 0.2425, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.840+07:00
"{\"event_time\": \"2022-04-25 09:09:24.046\", \"user_id\": 379, \"video_id\": 3945377, \"watch_time\": 0.0, \"duration\": 0.0, \"watch_ratio\": null, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.871+07:00
"{\"event_time\": \"2022-04-28 19:15:48.741\", \"user_id\": 858, \"video_id\": 2748904, \"watch_time\": 1.372, \"duration\": 16.166, \"watch_ratio\": 0.0849, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.955+07:00
"{\"event_time\": \"2022-05-03 10:25:43.075\", \"user_id\": 547, \"video_id\": 3503789, \"watch_time\": 1.621, \"duration\": 15.6, \"watch_ratio\": 0.1039, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.986+07:00
"{\"event_time\": \"2022-05-04 09:21:21.070\", \"user_id\": 173, \"video_id\": 1181059, \"watch_time\": 3.197, \"duration\": 11.3, \"watch_ratio\": 0.2829, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.017+07:00
"{\"event_time\": \"2022-05-05 05:15:59.800\", \"user_id\": 750, \"video_id\": 3101780, \"watch_time\": 2.34, \"duration\": 0.0, \"watch_ratio\": null, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.069+07:00
"{\"event_time\": \"2022-05-04 04:52:52.586\", \"user_id\": 655, \"video_id\": 2234372, \"watch_time\": 1.509, \"duration\": 62.4, \"watch_ratio\": 0.0242, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.110+07:00
"{\"event_time\": \"2022-05-05 12:11:01.507\", \"user_id\": 840, \"video_id\": 2706779, \"watch_time\": 1.401, \"duration\": 8.033, \"watch_ratio\": 0.1744, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.121+07:00
"{\"event_time\": \"2022-04-30 11:10:00.083\", \"user_id\": 413, \"video_id\": 3397458, \"watch_time\": 0.0, \"duration\": 27.866, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.131+07:00
"{\"event_time\": \"2022-04-27 05:12:27.869\", \"user_id\": 781, \"video_id\": 3388296, \"watch_time\": 0.0, \"duration\": 25.2, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.142+07:00
"{\"event_time\": \"2022-05-06 16:59:34.843\", \"user_id\": 640, \"video_id\": 3473593, \"watch_time\": 0.938, \"duration\": 24.733, \"watch_ratio\": 0.0379, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.152+07:00
"{\"event_time\": \"2022-05-05 16:05:46.060\", \"user_id\": 342, \"video_id\": 60950, \"watch_time\": 65.908, \"duration\": 64.12, \"watch_ratio\": 1.0, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.173+07:00
"{\"event_time\": \"2022-04-22 00:28:18.362\", \"user_id\": 787, \"video_id\": 2611737, \"watch_time\": 0.0, \"duration\": 29.994, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.183+07:00
"{\"event_time\": \"2022-04-25 22:13:39.349\", \"user_id\": 148, \"video_id\": 1442977, \"watch_time\": 64.612, \"duration\": 148.6, \"watch_ratio\": 0.4348, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.194+07:00
"{\"event_time\": \"2022-04-22 17:57:39.564\", \"user_id\": 151, \"video_id\": 3980728, \"watch_time\": 18.966, \"duration\": 0.0, \"watch_ratio\": null, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.204+07:00
"{\"event_time\": \"2022-04-28 02:45:14.807\", \"user_id\": 208, \"video_id\": 472723, \"watch_time\": 43.293, \"duration\": 12.7, \"watch_ratio\": 1.0, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.215+07:00
"{\"event_time\": \"2022-04-29 07:55:04.396\", \"user_id\": 518, \"video_id\": 59640, \"watch_time\": 1.382, \"duration\": 184.32, \"watch_ratio\": 0.0075, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.257+07:00
"{\"event_time\": \"2022-04-30 08:55:07.679\", \"user_id\": 978, \"video_id\": 4363288, \"watch_time\": 0.0, \"duration\": 97.291, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.278+07:00
"{\"event_time\": \"2022-05-02 18:52:57.054\", \"user_id\": 325, \"video_id\": 1689640, \"watch_time\": 61.275, \"duration\": 59.85, \"watch_ratio\": 1.0, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.288+07:00
"{\"event_time\": \"2022-04-22 00:47:35.443\", \"user_id\": 787, \"video_id\": 3541091, \"watch_time\": 0.0, \"duration\": 60.003, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.309+07:00
"{\"event_time\": \"2022-05-03 17:01:00.744\", \"user_id\": 73, \"video_id\": 220478, \"watch_time\": 4.697, \"duration\": 22.2, \"watch_ratio\": 0.2116, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.320+07:00
"{\"event_time\": \"2022-05-02 05:01:33.879\", \"user_id\": 410, \"video_id\": 553446, \"watch_time\": 23.938, \"duration\": 47.433, \"watch_ratio\": 0.5047, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.331+07:00
"{\"event_time\": \"2022-05-01 14:58:41.793\", \"user_id\": 261, \"video_id\": 823316, \"watch_time\": 0.0, \"duration\": 177.7, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.415+07:00
"{\"event_time\": \"2022-05-07 13:24:14.083\", \"user_id\": 538, \"video_id\": 270543, \"watch_time\": 9.903, \"duration\": 10.166, \"watch_ratio\": 0.9741, \"is_click\": 1, \"is_like\": 1, \"is_share\": 0}",2026-05-03T11:45:06.457+07:00
"{\"event_time\": \"2022-04-27 13:06:28.551\", \"user_id\": 554, \"video_id\": 3821871, \"watch_time\": 0.535, \"duration\": 71.6, \"watch_ratio\": 0.0075, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.499+07:00
"{\"event_time\": \"2022-05-08 12:57:53.681\", \"user_id\": 725, \"video_id\": 338272, \"watch_time\": 1.809, \"duration\": 7.033, \"watch_ratio\": 0.2572, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.531+07:00
"{\"event_time\": \"2022-05-08 03:42:50.749\", \"user_id\": 81, \"video_id\": 3553438, \"watch_time\": 0.0, \"duration\": 115.233, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.565+07:00
"{\"event_time\": \"2022-05-04 12:25:12.304\", \"user_id\": 878, \"video_id\": 3230509, \"watch_time\": 5.686, \"duration\": 8.8, \"watch_ratio\": 0.6461, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.645+07:00
"{\"event_time\": \"2022-04-23 12:58:30.704\", \"user_id\": 180, \"video_id\": 937228, \"watch_time\": 4.398, \"duration\": 0.0, \"watch_ratio\": null, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.658+07:00
"{\"event_time\": \"2022-05-03 03:07:02.580\", \"user_id\": 458, \"video_id\": 2668179, \"watch_time\": 10.743, \"duration\": 259.3, \"watch_ratio\": 0.0414, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.762+07:00
"{\"event_time\": \"2022-05-06 12:17:19.037\", \"user_id\": 100, \"video_id\": 1532833, \"watch_time\": 0.0, \"duration\": 42.533, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.810+07:00
"{\"event_time\": \"2022-04-27 22:49:53.249\", \"user_id\": 430, \"video_id\": 2703070, \"watch_time\": 1.605, \"duration\": 18.2, \"watch_ratio\": 0.0882, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.821+07:00
"{\"event_time\": \"2022-05-05 11:51:43.294\", \"user_id\": 658, \"video_id\": 288345, \"watch_time\": 108.813, \"duration\": 14.9, \"watch_ratio\": 1.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.834+07:00
"{\"event_time\": \"2022-05-04 08:06:41.913\", \"user_id\": 26, \"video_id\": 1176973, \"watch_time\": 6.962, \"duration\": 8.366, \"watch_ratio\": 0.8322, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.869+07:00
"{\"event_time\": \"2022-04-28 00:14:32.521\", \"user_id\": 348, \"video_id\": 840606, \"watch_time\": 1.858, \"duration\": 156.466, \"watch_ratio\": 0.0119, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.901+07:00
"{\"event_time\": \"2022-04-27 12:33:41.738\", \"user_id\": 513, \"video_id\": 2818564, \"watch_time\": 0.0, \"duration\": 52.816, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.922+07:00
"{\"event_time\": \"2022-05-03 09:53:41.540\", \"user_id\": 542, \"video_id\": 82647, \"watch_time\": 9.355, \"duration\": 345.433, \"watch_ratio\": 0.0271, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.933+07:00
"{\"event_time\": \"2022-04-23 11:34:58.506\", \"user_id\": 464, \"video_id\": 4318511, \"watch_time\": 1.743, \"duration\": 13.16, \"watch_ratio\": 0.1324, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.943+07:00
"{\"event_time\": \"2022-05-04 09:18:42.784\", \"user_id\": 418, \"video_id\": 2899950, \"watch_time\": 0.786, \"duration\": 32.966, \"watch_ratio\": 0.0238, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.975+07:00
"{\"event_time\": \"2022-05-04 04:32:30.442\", \"user_id\": 408, \"video_id\": 3881851, \"watch_time\": 43.99, \"duration\": 0.0, \"watch_ratio\": null, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:07.060+07:00
"{\"event_time\": \"2022-04-22 11:33:04.716\", \"user_id\": 633, \"video_id\": 1365210, \"watch_time\": 60.967, \"duration\": 66.583, \"watch_ratio\": 0.9157, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:07.094+07:00
"{\"event_time\": \"2022-04-29 23:42:15.436\", \"user_id\": 205, \"video_id\": 498265, \"watch_time\": 0.0, \"duration\": 0.0, \"watch_ratio\": null, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:07.115+07:00
"{\"event_time\": \"2022-05-04 10:07:18.192\", \"user_id\": 232, \"video_id\": 2094632, \"watch_time\": 13.554, \"duration\": 12.616, \"watch_ratio\": 1.0, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:07.126+07:00
"{\"event_time\": \"2022-05-04 05:53:38.488\", \"user_id\": 974, \"video_id\": 4109016, \"watch_time\": 0.0, \"duration\": 82.233, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:07.147+07:00
"{\"event_time\": \"2022-04-28 04:00:15.224\", \"user_id\": 283, \"video_id\": 3324420, \"watch_time\": 2.577, \"duration\": 9.4, \"watch_ratio\": 0.2741, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:07.179+07:00
"{\"event_time\": \"2022-05-01 09:58:35.206\", \"user_id\": 837, \"video_id\": 893170, \"watch_time\": 2.761, \"duration\": 182.9, \"watch_ratio\": 0.0151, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:07.220+07:00
"{\"event_time\": \"2022-05-03 03:15:49.004\", \"user_id\": 859, \"video_id\": 3156668, \"watch_time\": 6.709, \"duration\": 228.483, \"watch_ratio\": 0.0294, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:07.283+07:00
"{\"event_time\": \"2022-04-23 13:43:39.624\", \"user_id\": 649, \"video_id\": 503885, \"watch_time\": 2.215, \"duration\": 135.766, \"watch_ratio\": 0.0163, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:07.293+07:00
"{\"event_time\": \"2022-05-03 09:15:10.257\", \"user_id\": 674, \"video_id\": 1855698, \"watch_time\": 1.512, \"duration\": 17.183, \"watch_ratio\": 0.088, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:07.324+07:00
"{\"event_time\": \"2022-04-25 02:08:41.053\", \"user_id\": 299, \"video_id\": 665646, \"watch_time\": 31.367, \"duration\": 97.7, \"watch_ratio\": 0.3211, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:07.366+07:00
"{\"event_time\": \"2022-05-08 13:14:32.332\", \"user_id\": 82, \"video_id\": 2281057, \"watch_time\": 2.344, \"duration\": 0.0, \"watch_ratio\": null, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:07.387+07:00
"{\"event_time\": \"2022-05-06 14:34:28.680\", \"user_id\": 187, \"video_id\": 432940, \"watch_time\": 1.913, \"duration\": 415.633, \"watch_ratio\": 0.0046, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:07.397+07:00
"{\"event_time\": \"2022-05-08 08:57:58.783\", \"user_id\": 21, \"video_id\": 3515015, \"watch_time\": 1.027, \"duration\": 7.977, \"watch_ratio\": 0.1287, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:07.408+07:00
"{\"event_time\": \"2022-05-05 06:56:13.494\", \"user_id\": 410, \"video_id\": 2656232, \"watch_time\": 1.468, \"duration\": 300.1, \"watch_ratio\": 0.0049, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:07.418+07:00
"{\"event_time\": \"2022-05-03 23:39:20.352\", \"user_id\": 281, \"video_id\": 4232813, \"watch_time\": 8.084, \"duration\": 12.35, \"watch_ratio\": 0.6546, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:07.450+07:00
"{\"event_time\": \"2022-04-27 06:38:16.843\", \"user_id\": 871, \"video_id\": 2694737, \"watch_time\": 3.298, \"duration\": 14.4, \"watch_ratio\": 0.229, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:07.460+07:00
"{\"event_time\": \"2022-04-25 10:05:49.061\", \"user_id\": 575, \"video_id\": 301089, \"watch_time\": 72.339, \"duration\": 71.066, \"watch_ratio\": 1.0, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:07.470+07:00
"{\"event_time\": \"2022-04-29 10:12:28.209\", \"user_id\": 959, \"video_id\": 4036730, \"watch_time\": 1.902, \"duration\": 7.7, \"watch_ratio\": 0.247, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:07.533+07:00
"{\"event_time\": \"2022-04-22 16:24:17.462\", \"user_id\": 554, \"video_id\": 3788359, \"watch_time\": 13.309, \"duration\": 740.466, \"watch_ratio\": 0.018, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:07.584+07:00
"{\"event_time\": \"2022-05-05 12:53:33.441\", \"user_id\": 736, \"video_id\": 2973941, \"watch_time\": 1.777, \"duration\": 7.291, \"watch_ratio\": 0.2437, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:07.636+07:00
"{\"event_time\": \"2022-05-01 14:35:57.681\", \"user_id\": 88, \"video_id\": 1571095, \"watch_time\": 4.227, \"duration\": 82.332, \"watch_ratio\": 0.0513, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:07.646+07:00
"{\"event_time\": \"2022-04-28 17:13:38.905\", \"user_id\": 507, \"video_id\": 1988760, \"watch_time\": 0.0, \"duration\": 394.2, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:07.667+07:00
